Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
609953,Soccer - Non Regulation,03/15/2022 05:00:00 PM,03/15/2022 07:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
609451,Summer Solstice Ultra,06/12/2022 07:00:00 AM,06/12/2022 03:00:00 PM,Parks Department,Special Event,Queens,Forest Park: Forest Park Drive (Race),,N/A,"82,","102,"
610207,2022 Times Square Valentine Heart,02/24/2022 12:00:00 AM,02/24/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Father Duffy Square: Father Duffy Square,,N/A,"5,","18,"
612984,Celebration,05/07/2022 03:00:00 PM,05/07/2022 05:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
612091,Celebration,06/11/2022 10:00:00 AM,06/11/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
625799,Vaccine Command Center - Marcy Houses,02/16/2022 06:00:00 AM,02/19/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Brooklyn,MYRTLE AVENUE between MARCY AVENUE and NOSTRAND AVENUE,North,Partial Sidewalk Closure,"3,","79,"
607874,Soccer -Regulation,02/20/2022 08:00:00 AM,02/20/2022 07:00:00 PM,Parks Department,Sport - Youth,Staten Island,Fairview Park: Multi-Purpose Play Area-01,,N/A,"3,","123,"
606579,Soccer - Non Regulation,03/05/2022 12:00:00 PM,03/05/2022 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
621242,Football - Youth,03/06/2022 08:00:00 AM,03/06/2022 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,Wagner Playground: Soccer-01,,N/A,"11,","25,"
604802,Soccer -Regulation,03/15/2022 08:00:00 AM,03/15/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-72",,N/A,"11,","25,"
615645,Forest Park 4 Mile Road and Trail Race,05/22/2022 10:00:00 AM,05/22/2022 12:30:00 PM,Parks Department,Special Event,Queens,Forest Park: Forest Park Drive (Race),,N/A,"82,","102,"
609379,Celebration,05/21/2022 09:00:00 AM,05/21/2022 11:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Bethesda Fountain Terrace,,N/A,"64,","22,"
608909,Frisbee,03/14/2022 07:00:00 PM,03/14/2022 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,Harlem River Park: Soccer-01,,N/A,"11,","25,"
624653,A March for Peace,02/27/2022 02:00:00 PM,02/27/2022 03:00:00 PM,Police Department,Parade,Manhattan,"MALCOLM X BOULEVARD between WEST  135 STREET and WEST  134 STREET,  WEST  135 STREET between MALCOLM X BOULEVARD and FREDRICK DOUGLAS BOULEVARD,  WEST  135 STREET between ADAM CLAYTON POWELL JR BOULEVARD and FREDRICK DOUGLAS BOULEVARD",Full,Full Street Closure,"10,","32,"
609581,2nd  3rd Grade Outdoor Learning,03/04/2022 12:00:00 PM,03/04/2022 02:00:00 PM,Parks Department,Special Event,Bronx,Hunts PointPlayground: Hunts Point Playground,,N/A,"2,","41,"
611025,Soccer - Non Regulation,03/14/2022 07:30:00 PM,03/14/2022 09:30:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
606081,Soccer - Non Regulation,03/05/2022 09:00:00 AM,03/05/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
611018,Soccer - Non Regulation,03/04/2022 08:30:00 AM,03/04/2022 03:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
598440,Mobile COVID-19 Vaccine,02/21/2022 08:00:00 AM,02/21/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Wingate Park: Wingate Park,,N/A,"9,","71,"
607833,Softball - Adults,03/06/2022 09:00:00 AM,03/06/2022 06:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Van Voorhees Playground: Softball-01,,N/A,"06,","76,"
610380,"Frisbee Hill Winter Closure Nov. 29, 2021 - April 2, 2022",03/05/2022 12:00:00 AM,03/05/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Frisbee Hill,,N/A,"64,","22,"
600741,Mobile COVID-19 Vaccine,02/27/2022 08:00:00 AM,02/27/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Herbert Von King Park: Lafayette Avenue BBQ Area near Baseball Field,,N/A,"3,","79,"
605313,Soccer -Regulation,03/06/2022 08:00:00 AM,03/06/2022 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Calvert Vaux Park: Soccer-03 ,Calvert Vaux Park: Soccer-04",,N/A,"13,","60,"
624822,Soccer -Regulation,02/20/2022 08:00:00 AM,02/20/2022 10:00:00 AM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
606866,Soccer - Non Regulation,03/05/2022 10:00:00 AM,03/05/2022 12:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: East River Fields-Soccer-84",,N/A,"11,","25,"
608741,Baseball - 12 and Under (Little League),03/04/2022 08:00:00 AM,03/04/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Monsignor Crawford Field: Softball-01 ,Monsignor Crawford Field: Softball-02",,N/A,"18,","63,"
617479,Covid 19 testing site,02/22/2022 12:00:00 AM,02/22/2022 07:00:00 PM,Parks Department,Special Event,Queens,Maple Playground: Maple Playground,,N/A,"7,","109,"
606130,Hockey,03/04/2022 08:00:00 PM,03/04/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
610380,"Frisbee Hill Winter Closure Nov. 29, 2021 - April 2, 2022",03/11/2022 12:00:00 AM,03/11/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Frisbee Hill,,N/A,"64,","22,"
608904,Miscellaneous,03/06/2022 08:00:00 AM,03/06/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,P.O. Reinaldo Salgado Playground (PS 309): Football-01,,N/A,"03,","81,"
623393,RRT- Covid 19 testing and Vaccine for the public,02/22/2022 07:00:00 AM,02/22/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Coffey Park: Coffey Park,,N/A,"6,","76,"
625792,Vaccine Command Center - Canarsie,02/15/2022 06:00:00 AM,02/20/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Brooklyn,ROCKAWAY PARKWAY between CONKLIN AVENUE and GLENWOOD ROAD,East,Partial Sidewalk Closure,"18,","69,"
608741,Baseball - 12 and Under (Little League),03/05/2022 08:00:00 AM,03/05/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Monsignor Crawford Field: Softball-01 ,Monsignor Crawford Field: Softball-02",,N/A,"18,","63,"
608320,Soccer - Non Regulation,03/06/2022 11:00:00 AM,03/06/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
626080,Mobile COVID-19 Testing and Vaccine Site,03/05/2022 11:00:00 AM,03/05/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,8 AVENUE between WEST   35 STREET and WEST   36 STREET,West,Curb Lane Only,"4, 5,","14,"
605756,Soccer -Regulation,03/12/2022 08:00:00 AM,03/12/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: Wards Meadow Fields-Soccer-73",,N/A,"11,","25,"
611970,Outdoor Learning - German School Brooklyn - Private,03/15/2022 11:00:00 AM,03/15/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,Commodore Barry Park: Softball-02,,N/A,"02,","88,"
609493,Soldiers and Sailors Memorial Day Ceremony,05/30/2022 10:00:00 AM,05/30/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Riverside Park: Soliders & Sailors Monument,,N/A,"7,","24,"
619753,Liberation Drum Circles:  A Workshop for Teachers,04/29/2022 04:30:00 PM,04/29/2022 06:30:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: CONCERT GROVE PAVILION,,N/A,"55,","78,"
610600,Party,05/21/2022 10:00:00 AM,05/21/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,Downing Street Playground: Downing Street Playground,,N/A,"2,","6,"
604044,Soccer - Non Regulation,03/11/2022 06:00:00 PM,03/11/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
623462,Baseball - Adults,03/11/2022 09:00:00 AM,03/11/2022 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Baseball-03,,N/A,"04,","18,"
608420,Soccer -Regulation,03/15/2022 03:00:00 PM,03/15/2022 07:00:00 PM,Parks Department,Sport - Youth,Bronx,"Harris Park: Soccer-01 ,Van Cortlandt Park: Stadium-Soccer-08 ,Macombs Dam Park: Soccer-01",,N/A,"04, 07, 26,","44, 50, 52,"
613845,Cancer Awareness Walk,10/02/2022 11:00:00 AM,10/02/2022 05:00:00 PM,Parks Department,Special Event,Queens,Brookville Park: Brookville Park,,N/A,"13,","105,"
610730,Music Performance- BP,08/14/2022 12:00:00 PM,08/14/2022 04:00:00 PM,Parks Department,Special Event,Manhattan,Battery Park: Castle Clinton Plaza,,N/A,"1,","1,"
612146,Lacrosse,03/04/2022 04:30:00 PM,03/04/2022 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-72",,N/A,"11,","25,"
606674,Miscellaneous,03/15/2022 02:30:00 PM,03/15/2022 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Ten Eyck Playground (PS 196): Multi Purpose Play Area-01 ,Ten Eyck Playground (PS 196): Basketball-01",,N/A,"01, 1,","90,"
607606,Soccer -Regulation,03/05/2022 08:00:00 AM,03/05/2022 10:30:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
611184,Picnic House,07/10/2022 12:00:00 PM,07/10/2022 05:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
607871,Soccer - Non Regulation,03/08/2022 10:00:00 AM,03/08/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
610129,Softball (Little league),03/08/2022 03:30:00 PM,03/08/2022 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Van Voorhees Playground: Softball-01,,N/A,"06,","76,"
609709,Celebration,06/22/2022 06:00:00 PM,06/22/2022 08:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
609497,Celebration,06/24/2022 11:00:00 AM,06/24/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
616378,Celebration,10/01/2022 12:00:00 PM,10/01/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Summit Rock,,N/A,"64,","22,"
610675,Football Ã¢â¬â Flag Football,03/04/2022 10:00:00 AM,03/04/2022 10:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Blood Root Valley: Greenbelt Recreation Center-Soccer-01 ,Gen. Douglas MacArthur Park: Multi-Use Field-01",,N/A,"02, 2,","122,"
606405,Soccer -Regulation,03/08/2022 07:00:00 AM,03/08/2022 10:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: E",,N/A,"11,","25,"
613009,Fido coffee bark,03/05/2022 07:00:00 AM,03/05/2022 09:00:00 AM,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House South,,N/A,"55,","78,"
626080,Mobile COVID-19 Testing and Vaccine Site,02/25/2022 11:00:00 AM,02/25/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,8 AVENUE between WEST   35 STREET and WEST   36 STREET,West,Curb Lane Only,"4, 5,","14,"
620008,Miscellaneous,05/27/2022 10:00:00 AM,05/27/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,"Jesse Owens Playground: Youth-Multipurpose Play Area-01 ,Jesse Owens Playground: Plaza",,N/A,"3,","81,"
606048,Soccer - Non Regulation,03/12/2022 10:00:00 AM,03/12/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
612253,Miscellaneous,03/15/2022 10:00:00 AM,03/15/2022 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Williamsbridge Oval: Soccer-01,,N/A,"07,","52,"
620379,Picnic,06/10/2022 09:00:00 AM,06/10/2022 02:00:00 PM,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground,,N/A,"1,","114,"
604044,Soccer - Non Regulation,03/14/2022 06:00:00 PM,03/14/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
619414,On Your Toes Dance Studio Recital,05/21/2022 12:00:00 PM,05/21/2022 04:00:00 PM,Parks Department,Special Event,Brooklyn,Herbert Von King Park: Amphitheater,,N/A,"3,","79,"
530443,Soccer - Non Regulation,03/15/2022 06:00:00 AM,03/15/2022 11:00:00 PM,Parks Department,Sport - Adult,Queens,"Juniper Valley Park: Football-01 ,Juniper Valley Park: Track-01",,N/A,"05,","104,"
606658,Soccer - Non Regulation,03/05/2022 08:00:00 AM,03/05/2022 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Dyker Beach Park: Dyker 14th Ave-Soccer-03,,N/A,"10,","68,"
621640,Soccer -Regulation,02/19/2022 08:00:00 AM,02/19/2022 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74",,N/A,"11,","25,"
614189,Outdoor Learning - University Neighborhood High School 01M448 - DOE,03/11/2022 08:00:00 AM,03/11/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Lillian D Wald Playground: Lillian D Wald Playground,,N/A,"3,","7,"
615688,Lawn Closure of Redbud Lawn,02/21/2022 12:01:00 AM,02/21/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Redbud Lawn,,N/A,"5,","13,"
622316,Football - Youth,03/15/2022 12:00:00 PM,03/15/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Kaiser Park: Football-01,,N/A,"13,","60,"
623980,Celebration,03/19/2022 06:00:00 PM,03/19/2022 08:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
549530,Mobile COVID-19 Test Site,02/28/2022 09:00:00 AM,02/28/2022 06:00:00 PM,Parks Department,Special Event,Brooklyn,Sunset Park: Lawn at 44th and 6th,,N/A,"7,","72,"
611260,Model Helicopter Flying,03/15/2022 08:00:00 AM,03/15/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field,,N/A,"13,","60,"
611394,Soccer - Non Regulation,03/06/2022 11:00:00 AM,03/06/2022 01:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Dean Playground: Soccer-01,,N/A,"08,","78,"
626080,Mobile COVID-19 Testing and Vaccine Site,03/09/2022 11:00:00 AM,03/09/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,8 AVENUE between WEST   35 STREET and WEST   36 STREET,West,Curb Lane Only,"4, 5,","14,"
606098,Soccer - Non Regulation,03/10/2022 08:00:00 PM,03/10/2022 11:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
609114,Celebration,06/08/2022 12:00:00 PM,06/08/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,N/A,"64,","22,"
608836,Soccer - Non Regulation,03/06/2022 10:00:00 AM,03/06/2022 03:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
609837,Picnic,08/13/2022 10:00:00 AM,08/13/2022 06:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Picnic Red,,N/A,"8,","107,"
610071,BLOCKED,07/14/2022 07:00:00 AM,07/14/2022 11:00:00 PM,Parks Department,Special Event,Queens,"Cunningham Park: Picnic Blue   ,Cunningham Park: Picnic Green 1   ,Cunningham Park: Picnic Green 1   ,Cunningham Park: Picnic Green 2   ,Cunningham Park: Picnic Green 3   ,Cunningham Park: Picnic Orange   ,Cunningham Park: Picnic Pink 1   ,Cunningham Park: Picnic Pink 2",,N/A,"8,","107,"
530443,Soccer - Non Regulation,02/26/2022 06:00:00 AM,02/26/2022 11:00:00 PM,Parks Department,Sport - Adult,Queens,"Juniper Valley Park: Football-01 ,Juniper Valley Park: Track-01",,N/A,"05,","104,"
615185,Picnic,05/27/2022 12:30:00 PM,05/27/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,"Sakura Park: Gazebo ,Sakura Park: Lawn",,N/A,"9,","26,"
605122,Soccer - Non Regulation,03/06/2022 01:00:00 PM,03/06/2022 03:00:00 PM,Parks Department,Sport - Youth,Queens,Flushing Meadows Corona Park: Soccer-09,,N/A,"07,","109,"
602594,Miscellaneous,03/06/2022 09:00:00 AM,03/06/2022 01:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Ten Eyck Playground (PS 196): Multi Purpose Play Area-01,,N/A,"1,","90,"
623393,RRT- Covid 19 testing and Vaccine for the public,02/17/2022 07:00:00 AM,02/17/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Coffey Park: Coffey Park,,N/A,"6,","76,"
608544,Soccer -Regulation,03/14/2022 04:30:00 PM,03/14/2022 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: East River Fields-Soccer-85",,N/A,"11,","25,"
626178,RRT - Covid 19 Testing and Vaccine for the Public,02/16/2022 07:00:00 AM,02/16/2022 07:00:00 PM,Street Activity Permit Office,Street Event,Bronx,DR M L KING JR BOULEVARD between MORTON PLACE and WEST TREMONT AVENUE,East,Partial Sidewalk Closure,"5,","46,"
619901,SAFE Disposal Event,05/10/2022 04:00:00 PM,05/10/2022 08:00:00 PM,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park,,N/A,"3,","42,"
609054,Celebration,06/11/2022 10:00:00 AM,06/11/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
609007,Celebration,05/14/2022 01:00:00 PM,05/14/2022 03:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
611260,Model Helicopter Flying,03/05/2022 08:00:00 AM,03/05/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field,,N/A,"13,","60,"
602835,Soccer - Non Regulation,03/16/2022 03:00:00 PM,03/16/2022 04:30:00 PM,Parks Department,Sport - Youth,Manhattan,Sara D. Roosevelt Park: Lion's Gate-Soccer-03,,N/A,"03,","5,"
610155,East Meadow Winter Closure 11-1-21 thru 4-2-22,03/05/2022 12:00:00 AM,03/05/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East Meadow ,Central Park: East Meadow Picnic Zone ,Central Park: East Meadow Clay Area ,Central Park: East Meadow North Lawn",,N/A,"64,","22,"
606683,Soccer -Regulation,03/16/2022 08:00:00 AM,03/16/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
614135,Soccer - Non Regulation,03/16/2022 03:00:00 PM,03/16/2022 05:00:00 PM,Parks Department,Sport - Youth,Manhattan,Corlears Hook Park: Soccer-01,,N/A,"03,","7,"
625224,Miscellaneous,02/27/2022 06:30:00 PM,02/27/2022 08:30:00 PM,Parks Department,Sport - Adult,Manhattan,Randall's Island Park: Soccer-10,,N/A,"11,","25,"
611270,Celebration,06/03/2022 03:00:00 PM,06/03/2022 05:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Shakespeare Garden,,N/A,"64,","22,"
612750,Soccer - Non Regulation,03/16/2022 01:00:00 PM,03/16/2022 02:30:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
